"STATION","NAME","DATE","DSND","EMSD","EMSN","SNOW","TAVG","TMAX","TMIN"
"USC00364214","INDIANA 3 SE, PA US","1970-01","29","7","3.6","23.9","20.8","29.5","12.0"
"USC00364214","INDIANA 3 SE, PA US","1970-02","17","6","7.5","25.5","27.7","38.1","17.2"
"USC00364214","INDIANA 3 SE, PA US","1970-03","9","5","8.7","22.1","34.1","42.2","26.0"
"USC00364214","INDIANA 3 SE, PA US","1970-04","0","0","1.0","1.0","50.0","64.0","35.9"
"USC00364214","INDIANA 3 SE, PA US","1970-05","0","0","0.0","0.0","62.2","75.7","48.8"
"USC00364214","INDIANA 3 SE, PA US","1970-06","0","0","0.0","0.0","67.2","79.2","55.3"
"USC00364214","INDIANA 3 SE, PA US","1970-07","0","0","0.0","0.0","70.9","82.3","59.5"
"USC00364214","INDIANA 3 SE, PA US","1970-08","0","0","0.0","0.0","70.6","82.7","58.5"
"USC00364214","INDIANA 3 SE, PA US","1970-09","0","0","0.0","0.0","66.9","79.0","54.8"
"USC00364214","INDIANA 3 SE, PA US","1970-10","0","0","0.0","0.0","55.4","65.1","45.6"
"USC00364214","INDIANA 3 SE, PA US","1970-11","2","1","1.4","1.8","43.8","51.8","35.7"
"USC00364214","INDIANA 3 SE, PA US","1970-12","7","3","2.1","8.3","32.9","41.6","24.3"
"USC00364214","INDIANA 3 SE, PA US","1971-01","15","6","4.0","16.1","24.5","33.5","15.5"
"USC00364214","INDIANA 3 SE, PA US","1971-02","15","14","14.0","24.3","30.4","39.8","20.9"
"USC00364214","INDIANA 3 SE, PA US","1971-03","10","9","9.0","16.7","34.4","44.2","24.6"
"USC00364214","INDIANA 3 SE, PA US","1971-04","0","0","0.0","0.0","45.9","60.6","31.3"
"USC00364214","INDIANA 3 SE, PA US","1971-05","0","0","0.0","0.0","55.7","69.4","42.1"
"USC00364214","INDIANA 3 SE, PA US","1971-06","0","0","0.0","0.0","69.8","81.9","57.7"
"USC00364214","INDIANA 3 SE, PA US","1971-07","0","0","0.0","0.0","69.2","81.3","57.2"
"USC00364214","INDIANA 3 SE, PA US","1971-08","0","0","0.0","0.0","68.3","80.1","56.5"
"USC00364214","INDIANA 3 SE, PA US","1971-09","0","0","0.0","0.0","67.9","77.3","58.4"
"USC00364214","INDIANA 3 SE, PA US","1971-10","0","0","0.0","0.0","59.0","70.5","47.5"
"USC00364214","INDIANA 3 SE, PA US","1971-11","4","6","6.0","9.1","40.9","50.2","31.6"
"USC00364214","INDIANA 3 SE, PA US","1971-12","2","1","1.0","1.5","39.1","48.5","29.8"
"USC00364214","INDIANA 3 SE, PA US","1972-01","6","3","3.4","6.6","31.2","41.3","21.0"
"USC00364214","INDIANA 3 SE, PA US","1972-02","29","17","11.0","36.7","25.1","36.7","13.4"
"USC00364214","INDIANA 3 SE, PA US","1972-03","6","3","2.8","10.7","36.0","47.7","24.3"
"USC00364214","INDIANA 3 SE, PA US","1972-04","1","1","2.5","3.0","47.4","61.1","33.7"
"USC00364214","INDIANA 3 SE, PA US","1972-05","0","0","0.0","0.0","60.7","74.0","47.3"
"USC00364214","INDIANA 3 SE, PA US","1972-06","0","0","0.0","0.0","63.2","74.0","52.4"
"USC00364214","INDIANA 3 SE, PA US","1972-07","0","0","0.0","0.0","70.1","80.3","59.8"
"USC00364214","INDIANA 3 SE, PA US","1972-08","0","0","0.0","0.0","69.1","80.7","57.6"
"USC00364214","INDIANA 3 SE, PA US","1972-09","0","0","0.0","0.0","64.8","75.5","54.0"
"USC00364214","INDIANA 3 SE, PA US","1972-10","0","0","1.0","1.0","49.0","58.8","39.1"
"USC00364214","INDIANA 3 SE, PA US","1972-11","2","1","2.0","3.0","39.1","46.2","32.1"
"USC00364214","INDIANA 3 SE, PA US","1972-12","6","3","3.3","6.9","36.9","43.6","30.3"
"USC00364214","INDIANA 3 SE, PA US","1973-01","4","1","1.0","3.2","30.1","39.8","20.3"
"USC00364214","INDIANA 3 SE, PA US","1973-02","8","4","3.3","11.3","27.7","37.8","17.6"
"USC00364214","INDIANA 3 SE, PA US","1973-03","2","2","2.0","3.0","45.5","56.9","34.0"
"USC00364214","INDIANA 3 SE, PA US","1973-04","1","1","1.6","1.6","48.8","59.6","38.1"
"USC00364214","INDIANA 3 SE, PA US","1973-05","0","0","0.0","0.0","55.1","65.6","44.5"
"USC00364214","INDIANA 3 SE, PA US","1973-06","0","0","0.0","0.0","68.8","81.3","56.3"
"USC00364214","INDIANA 3 SE, PA US","1973-07","0","0","0.0","0.0","70.6","82.7","58.5"
"USC00364214","INDIANA 3 SE, PA US","1973-08","0","0","0.0","0.0","70.9","82.7","59.2"
"USC00364214","INDIANA 3 SE, PA US","1973-09","0","0","0.0","0.0","63.4","75.6","51.1"
"USC00364214","INDIANA 3 SE, PA US","1973-10","0","0","0.0","0.0","53.2","66.1","40.3"
"USC00364214","INDIANA 3 SE, PA US","1973-11","1","2","2.6","2.6","42.8","53.2","32.4"
"USC00364214","INDIANA 3 SE, PA US","1973-12","12","4","3.0","8.5","32.2","40.9","23.5"
"USC00364214","INDIANA 3 SE, PA US","1974-01","11","5","4.0","8.0","33.2","42.7","23.6"
"USC00364214","INDIANA 3 SE, PA US","1974-02","7","2","2.0","7.3","28.6","39.7","17.6"
"USC00364214","INDIANA 3 SE, PA US","1974-03","0","0","0.1","0.1","39.8","51.0","28.7"
"USC00364214","INDIANA 3 SE, PA US","1974-04","2","2","2.0","3.1","50.7","65.2","36.3"
"USC00364214","INDIANA 3 SE, PA US","1974-05","0","0","0.0","0.0","57.7","70.3","45.1"
"USC00364214","INDIANA 3 SE, PA US","1974-06","0","0","0.0","0.0","63.8","74.9","52.6"
"USC00364214","INDIANA 3 SE, PA US","1974-07","0","0","0.0","0.0","69.5","82.3","56.7"
"USC00364214","INDIANA 3 SE, PA US","1974-08","0","0","0.0","0.0","69.4","80.6","58.2"
"USC00364214","INDIANA 3 SE, PA US","1974-09","0","0","0.0","0.0","59.5","70.1","48.8"
"USC00364214","INDIANA 3 SE, PA US","1974-10","0","0","0.0","0.0","48.6","61.5","35.6"
"USC00364214","INDIANA 3 SE, PA US","1974-11","1","1","1.4","2.1","42.2","51.9","32.5"
"USC00364214","INDIANA 3 SE, PA US","1974-12","13","3","2.5","8.6","32.2","39.3","25.1"
"USC00364214","INDIANA 3 SE, PA US","1975-01","16","3","4.0","16.0","31.2","40.5","21.8"
"USC00364214","INDIANA 3 SE, PA US","1975-02","13","6","4.5","14.0","31.3","40.2","22.4"
"USC00364214","INDIANA 3 SE, PA US","1975-03","6","2","1.5","7.0","35.9","46.0","25.9"
"USC00364214","INDIANA 3 SE, PA US","1975-04","2","1","1.5","2.3","43.7","55.4","32.0"
"USC00364214","INDIANA 3 SE, PA US","1975-05","0","0","0.0","0.0","62.3","75.3","49.3"
"USC00364214","INDIANA 3 SE, PA US","1975-06","0","0","0.0","0.0","67.3","78.2","56.4"
"USC00364214","INDIANA 3 SE, PA US","1975-07","0","0","0.0","0.0","71.1","83.9","58.4"
"USC00364214","INDIANA 3 SE, PA US","1975-08","0","0","0.0","0.0","70.7","81.3","60.1"
"USC00364214","INDIANA 3 SE, PA US","1975-09","0","0","0.0","0.0","59.3","69.0","49.6"
"USC00364214","INDIANA 3 SE, PA US","1975-10","0","0","0.0","0.0","54.8","67.4","42.2"
"USC00364214","INDIANA 3 SE, PA US","1975-11","0","0","0.1","0.1","45.7","57.7","33.8"
"USC00364214","INDIANA 3 SE, PA US","1975-12","0","0","2.0","4.1","32.9","41.9","23.9"
"USC00364214","INDIANA 3 SE, PA US","1976-01","25","6","5.5","29.8","24.3","33.9","14.8"
"USC00364214","INDIANA 3 SE, PA US","1976-02","13","5","2.5","5.9","35.7","48.7","22.8"
"USC00364214","INDIANA 3 SE, PA US","1976-03","3","4","4.0","7.4","44.9","56.7","33.0"
"USC00364214","INDIANA 3 SE, PA US","1976-04","0","0","1.3","2.1","49.7","64.0","35.3"
"USC00364214","INDIANA 3 SE, PA US","1976-05","0","0","0.0","0.0","56.0","69.2","42.8"
"USC00364214","INDIANA 3 SE, PA US","1976-06","0","0","0.0","0.0","68.7","80.7","56.7"
"USC00364214","INDIANA 3 SE, PA US","1976-07","0","0","0.0","0.0","67.8","78.3","57.2"
"USC00364214","INDIANA 3 SE, PA US","1976-08","0","0","0.0","0.0","66.5","78.8","54.2"
"USC00364214","INDIANA 3 SE, PA US","1976-09","0","0","0.0","0.0","59.2","71.1","47.3"
"USC00364214","INDIANA 3 SE, PA US","1976-10","0","0","0.0","0.0","46.6","56.5","36.7"
"USC00364214","INDIANA 3 SE, PA US","1976-11","6","2","1.6","6.0","33.2","43.1","23.2"
"USC00364214","INDIANA 3 SE, PA US","1976-12","20","6","2.0","16.9","24.9","35.8","14.0"
"USC00364214","INDIANA 3 SE, PA US","1977-01","31","24","4.2","37.1","12.8","22.3","3.3"
"USC00364214","INDIANA 3 SE, PA US","1977-02","26","33","4.5","17.8","26.5","37.1","16.0"
"USC00364214","INDIANA 3 SE, PA US","1977-03","1","1","0.5","1.5","43.1","56.1","30.2"
"USC00364214","INDIANA 3 SE, PA US","1977-04","1","1","1.3","1.8","50.8","64.3","37.2"
"USC00364214","INDIANA 3 SE, PA US","1977-05","0","0","0.0","0.0","63.1","77.8","48.3"
"USC00364214","INDIANA 3 SE, PA US","1977-06","0","0","0.0","0.0","63.8","75.7","51.9"
"USC00364214","INDIANA 3 SE, PA US","1977-07","0","0","0.0","0.0","72.6","84.3","60.9"
"USC00364214","INDIANA 3 SE, PA US","1977-08","0","0","0.0","0.0","69.9","80.0","59.6"
"USC00364214","INDIANA 3 SE, PA US","1977-09","0","0","0.0","0.0","63.9","72.5","55.2"
"USC00364214","INDIANA 3 SE, PA US","1977-10","0","0","0.0","0.0","49.7","60.4","39.1"
"USC00364214","INDIANA 3 SE, PA US","1977-11","4","3","2.0","5.7","44.0","51.8","36.3"
"USC00364214","INDIANA 3 SE, PA US","1977-12","13","8","7.0","18.0","28.8","38.1","19.6"
"USC00364214","INDIANA 3 SE, PA US","1978-01","29","30","10.0","59.4","20.4","28.8","12.0"
"USC00364214","INDIANA 3 SE, PA US","1978-02","28","19","3.5","15.5","17.1","28.5","5.6"
"USC00364214","INDIANA 3 SE, PA US","1978-03","18","8","2.1","9.0","33.9","43.2","24.5"
"USC00364214","INDIANA 3 SE, PA US","1978-04","0","0","0.0","0.0","47.3","60.9","33.6"
"USC00364214","INDIANA 3 SE, PA US","1978-05","0","0","0.0","0.0","57.6","69.3","45.9"
"USC00364214","INDIANA 3 SE, PA US","1978-06","0","0","0.0","0.0","65.5","78.5","52.4"
"USC00364214","INDIANA 3 SE, PA US","1978-07","0","0","0.0","0.0","69.5","80.5","58.6"
"USC00364214","INDIANA 3 SE, PA US","1978-08","0","0","0.0","0.0","70.8","81.0","60.5"
"USC00364214","INDIANA 3 SE, PA US","1978-09","0","0","0.0","0.0","65.3","76.1","54.5"
"USC00364214","INDIANA 3 SE, PA US","1978-10","0","0","0.0","0.0","49.6","61.2","38.0"
"USC00364214","INDIANA 3 SE, PA US","1978-11","1","2","1.5","1.5","42.6","52.5","32.7"
"USC00364214","INDIANA 3 SE, PA US","1978-12","11","2","3.0","6.7","32.2","41.5","22.8"
"USC00364214","INDIANA 3 SE, PA US","1979-01","28","6","2.5","21.1","23.9","31.7","16.0"
"USC00364214","INDIANA 3 SE, PA US","1979-02","27","25","10.0","27.7","17.7","28.3","7.0"
"USC00364214","INDIANA 3 SE, PA US","1979-03","1","1","1.0","1.9","42.0","55.6","28.5"
"USC00364214","INDIANA 3 SE, PA US","1979-04","1","1","1.0","1.0","47.8","59.6","36.0"
"USC00364214","INDIANA 3 SE, PA US","1979-05","0","0","0.0","0.0","58.3","71.3","45.4"
"USC00364214","INDIANA 3 SE, PA US","1979-06","0","0","0.0","0.0","65.3","78.1","52.5"
"USC00364214","INDIANA 3 SE, PA US","1979-07","0","0","0.0","0.0","69.5","80.6","58.5"
"USC00364214","INDIANA 3 SE, PA US","1979-08","0","0","0.0","0.0","69.0","78.2","59.7"
"USC00364214","INDIANA 3 SE, PA US","1979-09","0","0","0.0","0.0","63.5","74.5","52.5"
"USC00364214","INDIANA 3 SE, PA US","1979-10","0","0","0.0","0.0","50.4","60.6","40.2"
"USC00364214","INDIANA 3 SE, PA US","1979-11","1","1","0.5","1.5","44.3","54.8","33.9"
"USC00364214","INDIANA 3 SE, PA US","1979-12","3","1","0.5","1.5","34.4","43.2","25.6"
"USC00364214","INDIANA 3 SE, PA US","1980-01","12","3","2.2","6.5","27.2","35.5","18.9"
"USC00364214","INDIANA 3 SE, PA US","1980-02","13","4","5.0","11.5","23.8","34.3","13.2"
"USC00364214","INDIANA 3 SE, PA US","1980-03","10","3","4.0","10.8","35.3","46.5","24.1"
"USC00364214","INDIANA 3 SE, PA US","1980-04","0","0","0.0","0.0","47.3","59.3","35.3"
"USC00364214","INDIANA 3 SE, PA US","1980-05","0","0","0.0","0.0","59.5","72.8","46.3"
"USC00364214","INDIANA 3 SE, PA US","1980-06","0","0","0.0","0.0","63.6","77.1","50.1"
"USC00364214","INDIANA 3 SE, PA US","1980-07","0","0","0.0","0.0","70.7","82.5","58.9"
"USC00364214","INDIANA 3 SE, PA US","1980-08","0","0","0.0","0.0","72.0","81.8","62.2"
"USC00364214","INDIANA 3 SE, PA US","1980-09","0","0","0.0","0.0","64.9","77.2","52.6"
"USC00364214","INDIANA 3 SE, PA US","1980-10","0","0","0.0","0.0","47.9","58.5","37.4"
"USC00364214","INDIANA 3 SE, PA US","1980-11","8","7","8.0","10.0","38.2","47.8","28.5"
"USC00364214","INDIANA 3 SE, PA US","1980-12","15","3","3.0","8.0","28.6","38.0","19.2"
"USC00364214","INDIANA 3 SE, PA US","1981-01","31","9","3.5","17.9","19.9","28.7","11.1"
"USC00364214","INDIANA 3 SE, PA US","1981-02","12","5","5.0","12.8","30.7","42.2","19.2"
"USC00364214","INDIANA 3 SE, PA US","1981-03","9","5","3.0","12.5","34.6","45.1","24.2"
"USC00364214","INDIANA 3 SE, PA US","1981-04","0","0","0.0","0.0","51.2","63.9","38.5"
"USC00364214","INDIANA 3 SE, PA US","1981-05","0","0","0.0","0.0","58.0","72.1","43.9"
"USC00364214","INDIANA 3 SE, PA US","1981-06","0","0","0.0","0.0","68.1","79.7","56.4"
"USC00364214","INDIANA 3 SE, PA US","1981-07","0","0","0.0","0.0","70.5","81.2","59.8"
"USC00364214","INDIANA 3 SE, PA US","1981-08","0","0","0.0","0.0","68.1","80.4","55.8"
"USC00364214","INDIANA 3 SE, PA US","1981-09","0","0","0.0","0.0","61.1","70.9","51.2"
"USC00364214","INDIANA 3 SE, PA US","1981-10","0","0","0.0","0.0","49.7","60.9","38.5"
"USC00364214","INDIANA 3 SE, PA US","1981-11","4","1","1.0","1.6","40.1","49.5","30.7"
"USC00364214","INDIANA 3 SE, PA US","1981-12","15","10","6.0","15.5","29.7","36.2","23.2"
"USC00364214","INDIANA 3 SE, PA US","1982-01","23","9","4.0","22.0","20.9","30.8","11.0"
"USC00364214","INDIANA 3 SE, PA US","1982-02","23","3","2.0","6.8","29.2","38.9","19.5"
"USC00364214","INDIANA 3 SE, PA US","1982-03","8","6","5.0","15.2","38.5","50.2","26.8"
"USC00364214","INDIANA 3 SE, PA US","1982-04","3","4","2.0","5.0","45.8","60.7","30.8"
"USC00364214","INDIANA 3 SE, PA US","1982-05","0","0","0.0","0.0","63.1","77.8","48.5"
"USC00364214","INDIANA 3 SE, PA US","1982-06","0","0","0.0","0.0","64.7","75.7","53.7"
"USC00364214","INDIANA 3 SE, PA US","1982-07","0","0","0.0","0.0","72.2","85.2","59.2"
"USC00364214","INDIANA 3 SE, PA US","1982-08","0","0","0.0","0.0","67.1","78.5","55.7"
"USC00364214","INDIANA 3 SE, PA US","1982-09","0","0","0.0","0.0","62.7","73.5","51.8"
"USC00364214","INDIANA 3 SE, PA US","1982-10","0","0","0.0","0.0","53.5","65.4","41.6"
"USC00364214","INDIANA 3 SE, PA US","1982-11","0","0","0.1","0.1","45.6","55.6","35.6"
"USC00364214","INDIANA 3 SE, PA US","1982-12","7","3","3.0","4.5","39.2","49.4","29.0"
"USC00364214","INDIANA 3 SE, PA US","1983-01","9","2","1.0","4.6","29.2","36.2","22.2"
"USC00364214","INDIANA 3 SE, PA US","1983-02","14","6","5.0","10.0","32.4","42.6","22.2"
"USC00364214","INDIANA 3 SE, PA US","1983-03","2","1","1.0","3.0","40.2","50.7","29.7"
"USC00364214","INDIANA 3 SE, PA US","1983-04","1","1","1.0","1.4","45.4","54.7","36.2"
"USC00364214","INDIANA 3 SE, PA US","1983-05","0","0","0.0","0.0","55.4","67.4","43.4"
"USC00364214","INDIANA 3 SE, PA US","1983-06","0","0","0.0","0.0","66.6","79.9","53.3"
"USC00364214","INDIANA 3 SE, PA US","1983-07","0","0","0.0","0.0","71.2","84.3","58.1"
"USC00364214","INDIANA 3 SE, PA US","1983-08","0","0","0.0","0.0","72.5","85.0","60.1"
"USC00364214","INDIANA 3 SE, PA US","1983-09","0","0","0.0","0.0","63.5","77.0","50.1"
"USC00364214","INDIANA 3 SE, PA US","1983-10","0","0","0.0","0.0","52.9","63.2","42.6"
"USC00364214","INDIANA 3 SE, PA US","1983-11","3","1","1.3","2.3","42.8","52.0","33.5"
"USC00364214","INDIANA 3 SE, PA US","1983-12","9","4","4.0","9.0",,,"18.8"
"USC00364214","INDIANA 3 SE, PA US","1984-01","24","6","4.5","16.5","22.9","31.7","14.1"
"USC00364214","INDIANA 3 SE, PA US","1984-02","14","6","2.0","8.8","35.6","45.5","25.7"
"USC00364214","INDIANA 3 SE, PA US","1984-03","13","6","6.0","13.5","32.2","42.0","22.4"
"USC00364214","INDIANA 3 SE, PA US","1984-04","0","0","0.0","0.0","48.5","60.1","36.9"
"USC00364214","INDIANA 3 SE, PA US","1984-05","0","0","0.0","0.0","55.4","65.7","45.1"
"USC00364214","INDIANA 3 SE, PA US","1984-06","0","0","0.0","0.0","67.8","81.1","54.6"
"USC00364214","INDIANA 3 SE, PA US","1984-07","0","0","0.0","0.0","67.6","79.1","56.0"
"USC00364214","INDIANA 3 SE, PA US","1984-08","0","0","0.0","0.0","70.2","80.7","59.7"
"USC00364214","INDIANA 3 SE, PA US","1984-09","0","0","0.0","0.0","60.5","72.6","48.4"
"USC00364214","INDIANA 3 SE, PA US","1984-10","0","0","0.0","0.0","58.4","68.8","48.0"
"USC00364214","INDIANA 3 SE, PA US","1984-11","1","2","2.0","2.1","40.0","50.8","29.3"
"USC00364214","INDIANA 3 SE, PA US","1984-12","5","6","4.0","6.0","38.9","48.1","29.6"
"USC00364214","INDIANA 3 SE, PA US","1985-01","24","18","3.0","27.4","21.8","30.0","13.6"
"USC00364214","INDIANA 3 SE, PA US","1985-02","23","18","5.0","21.0","27.2","37.6","16.8"
"USC00364214","INDIANA 3 SE, PA US","1985-03","1","1","0.8","0.8","40.0","51.5","28.5"
"USC00364214","INDIANA 3 SE, PA US","1985-04","3","4","4.0","8.0","53.5","67.4","39.6"
"USC00364214","INDIANA 3 SE, PA US","1985-05","0","0","0.0","0.0","60.0","73.4","46.7"
"USC00364214","INDIANA 3 SE, PA US","1985-06","0","0","0.0","0.0","63.4","76.1","50.7"
"USC00364214","INDIANA 3 SE, PA US","1985-07","0","0","0.0","0.0","69.7","80.7","58.7"
"USC00364214","INDIANA 3 SE, PA US","1985-08","0","0","0.0","0.0","69.0","79.3","58.7"
"USC00364214","INDIANA 3 SE, PA US","1985-09","0","0","0.0","0.0","64.5","77.1","51.7"
"USC00364214","INDIANA 3 SE, PA US","1985-10","0","0","0.0","0.0","55.0","65.4","44.6"
"USC00364214","INDIANA 3 SE, PA US","1985-11","0","0","0.0","0.0","47.2","54.9","39.4"
"USC00364214","INDIANA 3 SE, PA US","1985-12","17","7","3.0","17.7","27.1","35.5","18.7"
"USC00364214","INDIANA 3 SE, PA US","1986-01","19","14","6.0","21.1","26.9","35.7","18.0"
"USC00364214","INDIANA 3 SE, PA US","1986-02","22","13","4.0","20.1","29.4","35.5","23.2"
"USC00364214","INDIANA 3 SE, PA US","1986-03","3","3","3.0","3.3","39.9","52.1","27.8"
"USC00364214","INDIANA 3 SE, PA US","1986-04","1","1","2.0","3.6","52.0","65.1","38.8"
"USC00364214","INDIANA 3 SE, PA US","1986-05","0","0","0.0","0.0","59.7","72.6","46.8"
"USC00364214","INDIANA 3 SE, PA US","1986-06","0","0","0.0","0.0","67.0","78.6","55.3"
"USC00364214","INDIANA 3 SE, PA US","1986-07","0","0","0.0","0.0","70.8","81.6","59.9"
"USC00364214","INDIANA 3 SE, PA US","1986-08","0","0","0.0","0.0","66.9","78.4","55.4"
"USC00364214","INDIANA 3 SE, PA US","1986-09","0","0","0.0","0.0","65.0","75.2","54.8"
"USC00364214","INDIANA 3 SE, PA US","1986-10","0","0","0.0","0.0","53.0","62.9","43.2"
"USC00364214","INDIANA 3 SE, PA US","1986-11","0","0","0.0","0.0","40.6","48.7","32.4"
"USC00364214","INDIANA 3 SE, PA US","1986-12","0","0","0.3","0.5","33.2","39.6","26.8"
"USC00364214","INDIANA 3 SE, PA US","1987-01","24","10","8.0","21.8","27.1","33.8","20.3"
"USC00364214","INDIANA 3 SE, PA US","1987-02","6","4","1.5","3.5","29.7","39.6","19.8"
"USC00364214","INDIANA 3 SE, PA US","1987-03","1","3","3.0","3.5","40.8","53.8","27.8"
"USC00364214","INDIANA 3 SE, PA US","1987-04","3","2","5.0","9.0","49.6","61.5","37.8"
"USC00364214","INDIANA 3 SE, PA US","1987-05","0","0","0.0","0.0","60.8","74.1","47.5"
"USC00364214","INDIANA 3 SE, PA US","1987-06","0","0","0.0","0.0","68.4","80.3","56.5"
"USC00364214","INDIANA 3 SE, PA US","1987-07","0","0","0.0","0.0","72.5","84.1","60.9"
"USC00364214","INDIANA 3 SE, PA US","1987-08","0","0","0.0","0.0","68.9","79.8","58.0"
"USC00364214","INDIANA 3 SE, PA US","1987-09","0","0","0.0","0.0","63.3","72.7","53.9"
"USC00364214","INDIANA 3 SE, PA US","1987-10","0","0","0.0","0.0","47.5","58.7","36.2"
"USC00364214","INDIANA 3 SE, PA US","1987-11","6","2","3.0","5.3","44.1","53.9","34.3"
"USC00364214","INDIANA 3 SE, PA US","1987-12","8","2","2.5","8.9","34.6","41.3","27.9"
"USC00364214","INDIANA 3 SE, PA US","1988-01","16","4","3.0","8.8","25.3","35.3","15.2"
"USC00364214","INDIANA 3 SE, PA US","1988-02","12","4","2.5","9.0","29.5","38.6","20.4"
"USC00364214","INDIANA 3 SE, PA US","1988-03","5","5","5.0","13.0","38.8","50.6","27.1"
"USC00364214","INDIANA 3 SE, PA US","1988-04","0","0","0.5","0.5","48.1","60.3","36.0"
"USC00364214","INDIANA 3 SE, PA US","1988-05","0","0","0.0","0.0","59.3","72.7","45.8"
"USC00364214","INDIANA 3 SE, PA US","1988-06","0","0","0.0","0.0","64.7","79.4","50.0"
"USC00364214","INDIANA 3 SE, PA US","1988-07","0","0","0.0","0.0","73.0","86.8","59.2"
"USC00364214","INDIANA 3 SE, PA US","1988-08","0","0","0.0","0.0","72.3","84.3","60.2"
"USC00364214","INDIANA 3 SE, PA US","1988-09","0","0","0.0","0.0","61.6","72.8","50.4"
"USC00364214","INDIANA 3 SE, PA US","1988-10","0","0","0.0","0.0","46.3","55.5","37.1"
"USC00364214","INDIANA 3 SE, PA US","1988-11","1","1","1.0","1.5","44.1","54.9","33.3"
"USC00364214","INDIANA 3 SE, PA US","1988-12","9","2","1.5","6.2","31.1","41.4","20.8"
"USC00364214","INDIANA 3 SE, PA US","1989-01","4","2","2.3","4.8","34.4","44.1","24.7"
"USC00364214","INDIANA 3 SE, PA US","1989-02","11","3","2.0","4.3","28.1","36.0","20.1"
"USC00364214","INDIANA 3 SE, PA US","1989-03","11","10","7.5","9.3","39.9","51.3","28.5"
"USC00364214","INDIANA 3 SE, PA US","1989-04","1","1","1.0","1.0","45.7","57.9","33.5"
"USC00364214","INDIANA 3 SE, PA US","1989-05","0","0","0.0","0.0","56.8","67.2","46.4"
"USC00364214","INDIANA 3 SE, PA US","1989-06","0","0","0.0","0.0","67.7","77.9","57.5"
"USC00364214","INDIANA 3 SE, PA US","1989-07","0","0","0.0","0.0","71.1","80.7","61.4"
"USC00364214","INDIANA 3 SE, PA US","1989-08","0","0","0.0","0.0","68.7","79.2","58.2"
"USC00364214","INDIANA 3 SE, PA US","1989-09","0","0","0.0","0.0","63.0","73.2","52.8"
"USC00364214","INDIANA 3 SE, PA US","1989-10","0","0","0.0","0.0","53.4","65.3","41.6"
"USC00364214","INDIANA 3 SE, PA US","1989-11","2","2","1.5","2.0","40.2","50.8","29.6"
"USC00364214","INDIANA 3 SE, PA US","1989-12","22","11","3.0","18.4","19.2","27.4","11.0"
"USC00364214","INDIANA 3 SE, PA US","1990-01","12","6","5.5","9.5","36.9","45.8","28.1"
"USC00364214","INDIANA 3 SE, PA US","1990-02","3","4","4.0","4.5","37.0","47.8","26.2"
"USC00364214","INDIANA 3 SE, PA US","1990-03","0","0","0.0","0.0","41.8","53.2","30.5"
"USC00364214","INDIANA 3 SE, PA US","1990-04","4","2","2.0","4.5","50.2","62.5","37.9"
"USC00364214","INDIANA 3 SE, PA US","1990-05","0","0","0.0","0.0","55.7","66.1","45.3"
"USC00364214","INDIANA 3 SE, PA US","1990-06","0","0","0.0","0.0","66.9","78.5","55.3"
"USC00364214","INDIANA 3 SE, PA US","1990-07","0","0","0.0","0.0","70.2","80.5","60.0"
"USC00364214","INDIANA 3 SE, PA US","1990-08","0","0","0.0","0.0","68.5","78.6","58.3"
"USC00364214","INDIANA 3 SE, PA US","1990-09","0","0","0.0","0.0","62.1","72.2","52.1"
"USC00364214","INDIANA 3 SE, PA US","1990-10","0","0","0.0","0.0","54.3","65.1","43.6"
"USC00364214","INDIANA 3 SE, PA US","1990-11","0","0","0.0","0.0","44.4","56.1","32.8"
"USC00364214","INDIANA 3 SE, PA US","1990-12","4","5","5.0","8.0","37.3","46.7","27.9"
"USC00364214","INDIANA 3 SE, PA US","1991-01","17","4","2.0","8.5","28.7","36.6","20.9"
"USC00364214","INDIANA 3 SE, PA US","1991-02","7","4","2.0","6.0","33.9","43.0","24.7"
"USC00364214","INDIANA 3 SE, PA US","1991-03","4","5","5.0","7.5","41.3","51.6","31.0"
"USC00364214","INDIANA 3 SE, PA US","1991-04","0","0","0.0","0.0","52.5","64.1","41.0"
"USC00364214","INDIANA 3 SE, PA US","1991-05","0","0","0.0","0.0","65.2","78.2","52.2"
"USC00364214","INDIANA 3 SE, PA US","1991-06","0","0","0.0","0.0","68.1","81.7","54.5"
"USC00364214","INDIANA 3 SE, PA US","1991-07","0","0","0.0","0.0","72.0","83.7","60.3"
"USC00364214","INDIANA 3 SE, PA US","1991-08","0","0","0.0","0.0","70.4","83.0","57.8"
"USC00364214","INDIANA 3 SE, PA US","1991-09","0","0","0.0","0.0","62.4","74.7","50.2"
"USC00364214","INDIANA 3 SE, PA US","1991-10","0","0","0.0","0.0","53.8","66.6","41.0"
"USC00364214","INDIANA 3 SE, PA US","1991-11","0","0","0.5","1.2","39.9","49.3","30.5"
"USC00364214","INDIANA 3 SE, PA US","1991-12","5","1","2.0","5.0","34.5","43.3","25.8"
"USC00364214","INDIANA 3 SE, PA US","1992-01","15","6","3.5","12.5","29.6","38.7","20.6"
"USC00364214","INDIANA 3 SE, PA US","1992-02","3","2","2.0","3.2","33.4","42.0","24.9"
"USC00364214","INDIANA 3 SE, PA US","1992-03","16","8","6.0","16.3","36.6","47.2","26.0"
"USC00364214","INDIANA 3 SE, PA US","1992-04","2","1","1.5","2.0","49.6","60.4","38.8"
